mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__class_weight,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.7393548488616943,0.05695660377300135,0.12471418380737305,0.00993813588118275,125,3,balanced,scale,"{'selector__k': 125, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.41944945676472767,0.5659275745822463,0.5865178627642597,0.455865946212441,0.438595588815305,0.49327128582779595,0.06901030955979916,11,0.9889953167930307,0.9834401061009708,0.9813072684431349,0.9933354265791652,0.9875329776775407,0.9869222191187685,0.004229722734949591
1.6907829284667968,0.06267062429555192,0.11936616897583008,0.008762393015323316,125,3,balanced,auto,"{'selector__k': 125, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.41944945676472767,0.5659275745822463,0.5865178627642597,0.455865946212441,0.438595588815305,0.49327128582779595,0.06901030955979916,11,0.9889953167930307,0.9834401061009708,0.9813072684431349,0.9933354265791652,0.9875329776775407,0.9869222191187685,0.004229722734949591
1.5038148880004882,0.0993515645953664,0.1098367691040039,0.006656090256445316,100,3,balanced,scale,"{'selector__k': 100, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.46124476366716166,0.5557199162019276,0.5672392485348501,0.4682991767147108,0.41357994872010473,0.4932166107677509,0.058942496657503805,13,0.9833449851823528,0.9790238102328637,0.9758063613479032,0.9867085047346921,0.9710246544303748,0.9791816631856373,0.005512548696145046
1.4291873931884767,0.09623266763906682,0.11121616363525391,0.009759122071264403,100,3,balanced,auto,"{'selector__k': 100, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.46124476366716166,0.5557199162019276,0.5672392485348501,0.4682991767147108,0.41357994872010473,0.4932166107677509,0.058942496657503805,13,0.9833449851823528,0.9790238102328637,0.9758063613479032,0.9867085047346921,0.9710246544303748,0.9791816631856373,0.005512548696145046
1.4855061054229737,0.0465371907237355,0.11629853248596192,0.01461322879425423,100,10,,scale,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.46833622935616076,0.5201158062616309,0.5683969016992527,0.45720364618005443,0.4475928763072852,0.4923290919608768,0.045539425903936066,15,0.9988888695984306,0.9988888695984306,1.0,1.0,0.9979186616507068,0.9991392801695136,0.0007870194063502542
1.439456081390381,0.11124318620353148,0.10938558578491211,0.008730675486131404,100,10,,auto,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.46833622935616076,0.5201158062616309,0.5683969016992527,0.45720364618005443,0.4475928763072852,0.4923290919608768,0.045539425903936066,15,0.9988888695984306,0.9988888695984306,1.0,1.0,0.9979186616507068,0.9991392801695136,0.0007870194063502542
1.7888992309570313,0.04076193616674661,0.130717134475708,0.014756986259110075,125,30,,auto,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.43536474772706063,0.5564871106886493,0.5934291832828155,0.4508666967532852,0.4251247780179988,0.49225450329396186,0.0690187489859147,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8062140464782714,0.1195174786673969,0.12341461181640626,0.012106521579826347,125,30,,scale,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.43536474772706063,0.5564871106886493,0.5934291832828155,0.4508666967532852,0.4251247780179988,0.49225450329396186,0.0690187489859147,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8064490795135497,0.07762132613957753,0.12385835647583007,0.008192939835652249,125,30,balanced,auto,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.43536474772706063,0.5564871106886493,0.5934291832828155,0.4508666967532852,0.4251247780179988,0.49225450329396186,0.0690187489859147,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7928504467010498,0.09618341374129691,0.12611627578735352,0.01564141280435132,125,30,balanced,scale,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.43536474772706063,0.5564871106886493,0.5934291832828155,0.4508666967532852,0.4251247780179988,0.49225450329396186,0.0690187489859147,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
